Country,Year,CO2 Emissions (Metric Tons),Renewable Energy (% of Total),Forest Area (% Land Area),Energy Intensity (MJ per GDP),Air Quality Index (AQI),Recycling Rate (%)
Country A,2004,38854.731365498636,30.082889932904042,39.30612538255036,480.0169951045159,138.7910659974257,77.29727267109007
Country D,2016,23171.50385020526,19.139040661428776,32.877069391749956,54.61848782765845,116.17797034131351,41.50982209974771
Country C,2006,86348.5184012288,23.635000351612305,49.91295869909401,443.5058090302491,34.26947876733972,81.51794664628176
Country A,2015,88851.63256285287,12.820922444026802,63.951604931749955,302.3455574903285,99.60530864745226,67.33111174353476
Country C,2013,33206.688251966,18.46297485614951,56.2849254354157,156.96693448495643,87.61514478908117,45.322163765276954
Country D,2015,83241.03329620985,28.980579022975224,43.60875700869725,327.6246684814577,133.098489148949,55.126272913443216
Country C,2006,39032.956753513485,16.551463907689723,57.66002380205192,498.10494534985247,44.73418940923341,44.888869125571496
Country E,2008,14406.845175040038,29.42610004813579,54.51988116037974,174.2775523912038,100.90128550878615,25.743014733940246
Country A,2003,77017.25774274698,37.69096512390017,65.65257124524646,174.59972114081,67.23360477926487,46.13499352800957
Country A,2021,61662.39364539024,10.148209150148716,33.17786115657517,364.5241074626031,59.47426403918295,74.59277433818083
Country B,2010,31066.332148721285,33.57312159189575,25.965572962850487,69.44340231491371,32.70424204661002,31.327044547078764
Country E,2001,29034.97534862547,29.239566404895648,43.50255814861319,419.24624821838717,69.86740366199638,61.227239523737865
Country C,2011,97684.22019582053,11.398982882013767,38.05404054310756,343.63801510211374,77.53150591823993,54.2618567051054
Country B,2011,86937.59888484367,33.70501411735661,68.74305735334892,428.5360726836762,83.73440460253138,83.60871164912501
Country C,2003,81930.84129050765,16.73563105411393,20.37520938331268,153.83303479428457,118.1666004424373,69.69356917828465
Country E,2017,17161.682320958236,17.974616221678744,66.66915309898981,431.23560086628856,78.42509174632943,38.91131345134398
Country B,2020,76742.79105358475,12.8054704740812,67.7539611249982,251.87608329129733,53.42878575601631,54.938112036372566
Country D,2006,25381.32101431222,26.031394460297783,22.547918838422802,109.72500498275674,77.77754810734956,82.89696007208337
Country A,2000,97851.94960478287,24.9467122080468,64.47849255728335,455.6401684708232,38.34780070642812,28.11844695107424
Country E,2022,9948.472856414483,20.41523519008867,43.538941981572144,367.25591654385767,146.64890750962036,47.95866544809811
Country E,2012,38453.15593822314,15.062614233003192,58.307536822693315,125.72831102767447,37.94800904027743,27.734449812967874
Country C,2005,45721.544873977946,35.13860663497198,23.96277655674737,160.92720304096153,54.22690242000941,43.473954441134175
Country D,2005,83299.27659841417,36.291352902030155,67.76027970590403,170.98859260452136,81.36379637230546,14.657858583184726
Country D,2011,77791.16771038438,26.217388321410162,50.377423752703216,483.50038426723313,142.00869956102855,80.07763562373066
Country E,2007,40624.253769926014,17.326760007981346,64.9347151659772,448.77972360681616,51.4484595854607,88.25966011906405
Country E,2023,58728.22787851388,12.883301970960519,53.64815471049736,205.8553094191549,77.9734189113986,55.42467506614643
Country A,2021,84381.54054273438,36.05632502474688,46.840514702820414,259.98662763191044,148.7180469843947,54.32591546828155
Country D,2018,6728.961254350008,12.881581587686629,28.624784216321636,178.37596171537888,102.24571514038628,86.46587122813403
Country E,2004,81206.91945482485,10.395401132483538,28.897706510440024,384.1918960978246,103.74999283940195,41.459334900962475
Country A,2017,94955.122407494,24.08192732015916,43.62851459765146,122.5441174636889,146.89552409481195,59.68726424662406
Country C,2004,8046.12954099626,31.93813065938003,63.522110782068864,202.37642486111008,90.73178286232088,76.98088908413439
Country D,2009,9330.193772427345,23.72611013431122,25.760933894092812,322.7470113410219,30.30728934411681,50.459530834205246
Country B,2000,37728.83052877191,11.542318209596083,69.91925748128719,444.80501524580615,33.71755721616691,27.71984829051683
Country B,2009,13338.108557929081,30.700873402654686,63.79561282507497,335.9976159328774,111.76777601895631,75.01612152363651
Country E,2004,50531.22762791938,29.26997861673553,39.62793853323268,472.87690170760317,55.3813474176774,31.69083569459002
Country E,2011,74227.51508352897,30.445891933736647,32.65591653788826,468.8641768613071,87.41768829312775,77.50207354532714
Country A,2021,58855.427328022684,16.33607474047148,66.09980475828272,373.2347583639618,96.16467075047682,85.5690445744098
Country E,2006,23661.031361910333,33.87095227435597,26.160580961831783,175.41586748547525,110.08201353213903,53.68397447386727
Country E,2008,67207.07350288398,24.375046352444002,37.364496770958226,357.3855819435679,40.04959828194721,13.943807649114026
Country A,2021,70061.17552199701,26.09058431771321,24.195617424699684,136.73196691299358,121.20524187920635,86.44942512328187
Country B,2020,93582.3657900764,26.374900289627472,67.67311398656051,199.94211620496924,140.42016179578533,76.50594460102394
Country A,2011,18945.705250819658,18.60419311213603,50.88114743376937,391.0547355142751,60.68946439941581,19.38874412780896
Country D,2022,70771.93566642373,17.50402313011127,36.80898223367194,432.7843696560017,75.65352911504917,60.351010595247914
Country D,2000,91585.58579104902,10.142983914446091,33.77415826851971,237.54599965210713,119.25817866923234,35.24897604399808
Country E,2010,52648.59456546025,21.89831026166201,42.20471467715124,285.54659484091724,59.81287952126348,36.42640121927429
Country E,2020,39370.96958699036,24.553089518171966,24.568923850363543,223.75978843686534,95.06934766874805,56.42460267171885
Country B,2014,21221.201951010036,32.284112369658956,64.46744651160411,265.6850918863771,109.19362036132856,66.95040065729077
Country B,2001,87344.75421652698,11.998808828329,45.54701884753635,280.6194359465633,135.5128753100505,10.8987061825849
Country C,2019,42453.40560985647,37.71968237196134,56.25490623416521,361.32550901945103,71.44388896631588,22.2138226420682
Country D,2006,92863.83211043077,17.918754047411245,31.687292084721605,387.7360089965534,89.11778773256617,82.22411901549134
Country D,2020,85537.03832242374,21.001620703847436,45.1874630438344,488.75730919080786,52.151928809861104,49.599360301295015
Country C,2011,40780.78592073359,11.450873967857854,30.55430681634779,246.94317864834835,66.91325731504749,49.35015234821981
Country C,2021,59521.859349894934,29.594092324543702,60.804730731029856,87.41292256511144,41.39236712504798,77.22518897494761
Country D,2017,7581.5334479225385,31.267683921696005,58.763750492051955,359.6748514326817,53.71652940280635,20.349995769347853
Country E,2002,30006.033272377797,37.86373651869297,27.41011620981997,274.22351617911625,71.54535928313932,67.09314482191003
Country D,2006,72475.92061407871,20.104870099456864,23.72534503680331,428.45979815582194,80.91261872054045,50.49805047054758
Country C,2010,69401.53985539534,17.721061896347003,61.20983682773598,115.94495147029326,114.82530104890083,69.32711044675953
Country B,2017,38570.09865646635,31.78259510712612,25.48239523696319,340.2112982742824,85.01387055167756,64.34138588335627
Country A,2011,81817.76303139837,31.204026653287837,47.42419903426677,256.66627361649194,35.88589707119299,63.31875308373437
Country B,2005,27404.424930487756,38.11372173560161,46.72436489657035,238.68636294495025,120.6894454360076,78.48303013623834
Country B,2004,48820.700649465805,16.15955872699852,30.1472034066078,304.18967380531046,93.93561956888999,54.0623956498509
Country C,2000,49890.410354535576,31.158778680836054,49.56782329423913,357.8822307634369,142.7290150994483,42.62797144028333
Country D,2011,37377.59304265163,12.006057315680627,45.137760373230165,432.9173506706496,106.22880773987771,25.879629074329948
Country C,2010,95693.2796068909,24.41104320271656,45.45946111865695,155.80021452725722,94.07181648035996,37.51814806305095
Country C,2003,71184.98318393463,13.58172331797125,37.984998821233454,181.89262698317697,65.33146342324594,79.5942896124975
Country E,2017,56223.93685609365,29.594379642834156,61.92142784625836,296.86168449652405,58.37524723796359,36.99784133611491
Country E,2003,53498.93387192161,28.044002850750573,24.21852814341247,205.95071408722458,57.60405373476369,88.83389935043455
Country A,2016,20133.12878475417,11.464988008891858,41.93115239243347,305.755034853643,78.8547391403985,58.639054903100856
Country E,2001,40357.755221469335,19.588534677542683,32.99081790822598,140.06785916606185,50.564570016948174,75.19742284747912
Country A,2023,68913.46489926521,21.85100896830258,62.421662598109066,188.44151346807155,131.30517662799113,49.46090444445079
Country B,2021,92834.1708702397,17.441808085388935,31.254024202627676,196.17889570656342,126.62368795575199,62.36435488284002
Country B,2001,82564.08564222466,11.160101320564305,58.35124117829,496.5442657129127,117.46171725980462,89.16241408251165
Country C,2011,33537.031376197265,19.564656883181765,50.57576611961014,434.4567486680012,35.85009226212817,50.021592821856004
Country B,2005,46225.879440543664,33.77874704352486,63.73951276900147,426.96528560889544,38.62870446078369,31.068735324195515
Country E,2009,12877.164467715484,20.803272657749275,49.68969714605385,281.1064568085664,106.37103386716353,61.99018086718893
Country E,2022,14706.370688380173,19.7010926570306,47.824218320175696,260.0816171496276,119.87619326773694,83.56858108166004
Country E,2020,49671.886764877934,38.252594137347536,60.05649697907565,81.5564952848058,33.20591290385687,11.37588924780557
Country D,2022,55370.84364762451,11.24892156143504,48.124323324911515,138.79695962100823,64.86002636981615,89.40444833251992
Country E,2015,30082.574091206825,33.01864586925949,62.2271029490019,452.90605465446504,46.35398269368015,53.56387076430347
Country C,2013,66064.35547266442,24.4928079494305,22.46590149045588,286.5386396314424,57.75347810970125,73.95555099183113
Country C,2006,71821.16513011309,38.33387522531622,44.75749268302621,494.3472166888745,92.2052403846836,19.457745704367664
Country B,2018,33416.03250313598,21.804122324901755,60.63457566888714,316.30459896720816,43.10936426853537,33.32018020614272
Country A,2022,77050.34894221647,31.241270110165654,62.41825734577673,219.86918922542222,57.58009573914456,88.1727362715773
Country D,2016,24532.46730871767,12.098060931715445,61.70276887046836,173.3494589347083,97.78900738318046,33.03237225466673
Country A,2008,56703.88084117951,37.86317276751643,50.219065980578186,463.2618492173365,90.97308889305882,42.97720691089232
Country D,2012,81406.70388840645,20.336280003957775,69.69856710700509,216.82953067398597,132.91092181427797,32.4560918954502
Country C,2021,56015.86313984276,25.720137273528593,29.06931539028406,115.7637200418725,48.06956679706975,47.47740668291432
Country C,2004,91256.4582594998,14.154448262889012,28.722878969376737,175.21641832319682,74.38616828268809,22.724282528036525
Country D,2022,10557.617123090404,38.36673613660722,21.641133726225412,340.5304236785866,140.9231648125346,50.70781856367175
Country B,2004,60889.81532168982,30.189112117896805,69.46685881278113,109.8546992479172,125.49579060084305,33.87517500807135
Country E,2009,58366.76799171706,11.618424305083368,37.40102537778354,91.20485888517558,101.68287975311928,75.21004429896149
Country E,2020,67733.56621155504,14.656203375378501,58.1027089769385,255.9319711076266,122.27910362906829,41.181099170930786
Country A,2009,84173.64967462923,21.995019929279493,22.985515638773972,87.64327017525957,83.8056937566177,73.41762311313809
Country C,2006,73956.04301214752,16.50313037152815,34.93440531649782,226.82215160735325,139.282461202568,61.34036982427788
Country E,2014,80076.85986041997,19.138767085489917,51.19236706974508,195.22635938175213,101.95877269720364,83.20753910211532
Country C,2006,32437.588943174043,39.924734826285295,46.23900480496325,226.16473261530464,113.4762914376299,74.84992090633571
Country C,2014,41812.25096405164,29.759460914494078,30.38741198479429,269.50473844715486,108.23832974212434,82.089486730043
Country C,2002,64543.81253439188,37.666528069433554,43.07964563960889,133.3980426890542,110.73174395994384,52.05136713286304
Country E,2018,57578.83983286885,23.07395124562987,25.4390995935923,249.09099571213366,106.92756490599002,83.07560248974839
Country E,2009,96304.86812220096,31.308468534717036,47.13517361247519,212.6836068881472,38.85172742619054,22.379163594906224
Country E,2014,22749.277493769838,23.79070876483866,24.847072152753505,407.9630894221732,102.46190034845594,16.755161550716437
Country D,2002,38371.44538285846,19.846736285650724,51.79677287797563,362.61011582754486,124.00793116221486,52.08174717042283
Country E,2005,59411.747162061205,25.575194395031687,27.767878904010587,442.6438019132308,30.047501565655345,76.08385265486562
Country C,2011,87456.55814393444,22.8193312536246,47.35429461339794,351.05435093510897,137.00109336553962,26.97402321797199
Country C,2014,93288.10984564421,39.416219460420805,26.45603399116097,104.48822804033841,144.26804595280475,87.48919585250898
